fold,role,label,event_id,event_class,evaluation_group,station,channel,window_start_nominal,window_end_nominal,sample_rate_hz,gap_fraction_audited,preprocessing_version
holdout_S15,train,event,levent-06142,natural_impact,event:levent-06142,S12,MHZ,1973-03-24T19:20:39.285453,1973-03-24T19:30:39.285453,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06142,natural_impact,event:levent-06142,S14,MH1,1973-03-24T19:21:04.588832,1973-03-24T19:31:04.588832,6.625,0.00025157232704402514,primary-mh-v0.1
holdout_S15,test,event,levent-06168,natural_impact,event:levent-06168,S15,MHZ,1973-03-27T15:08:00.458830,1973-03-27T15:18:00.458830,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06217,natural_impact,event:levent-06217,S15,MHZ,1973-04-04T19:25:00.257153,1973-04-04T19:35:00.257153,6.625,0.002012578616352201,primary-mh-v0.1
holdout_S15,test,event,levent-06236,deep_moonquake_assigned,deep-family:A15,S15,MH1,1973-04-08T07:29:00.256698,1973-04-08T07:39:00.256698,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06251,natural_impact,event:levent-06251,S14,MH1,1973-04-18T02:48:00.838717,1973-04-18T02:58:00.838717,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06252,natural_impact,event:levent-06252,S15,MH1,1973-04-18T03:46:00.986660,1973-04-18T03:56:00.986660,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06263,natural_impact,event:levent-06263,S12,MHZ,1973-04-23T13:54:01.289660,1973-04-23T14:04:01.289660,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06291,deep_moonquake_assigned,deep-family:A209,S16,MHZ,1973-04-27T02:38:00.355000,1973-04-27T02:48:00.355000,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06297,natural_impact,event:levent-06297,S15,MHZ,1973-04-28T05:45:00.344528,1973-04-28T05:55:00.344528,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06316,natural_impact,event:levent-06316,S15,MH1,1973-04-29T22:40:00.541943,1973-04-29T22:50:00.541943,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06343,deep_moonquake_assigned,deep-family:A41,S15,MH2,1973-05-03T15:42:00.490000,1973-05-03T15:52:00.490000,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06357,deep_moonquake_assigned,deep-family:A30,S15,MH2,1973-05-06T02:52:00.006057,1973-05-06T03:02:00.006057,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06363,natural_impact,event:levent-06363,S15,MH1,1973-05-09T11:43:00.302585,1973-05-09T11:53:00.302585,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06364,natural_impact,event:levent-06364,S14,MH1,1973-05-09T18:49:03.489396,1973-05-09T18:59:03.489396,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06382,natural_impact,event:levent-06382,S12,MHZ,1973-05-14T00:41:59.982113,1973-05-14T00:51:59.982113,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06451,natural_impact,event:levent-06451,S15,MHZ,1973-05-26T01:00:00.042057,1973-05-26T01:10:00.042057,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06462,deep_moonquake_assigned,deep-family:A282,S14,MH2,1973-05-27T21:02:03.989642,1973-05-27T21:12:03.989642,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06462,deep_moonquake_assigned,deep-family:A282,S16,MHZ,1973-05-27T21:01:52.895897,1973-05-27T21:11:52.895897,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06472,natural_impact,event:levent-06472,S15,MH1,1973-05-28T16:06:00.691774,1973-05-28T16:16:00.691774,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06473,deep_moonquake_assigned,deep-family:A44,S15,MH1,1973-05-28T17:34:00.691774,1973-05-28T17:44:00.691774,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06478,deep_moonquake_assigned,deep-family:A54,S12,MHZ,1973-05-29T02:54:00.198000,1973-05-29T03:04:00.198000,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06478,deep_moonquake_assigned,deep-family:A54,S14,MH1,1973-05-29T02:54:00.728774,1973-05-29T03:04:00.728774,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06478,deep_moonquake_assigned,deep-family:A54,S16,MHZ,1973-05-29T02:54:00.294000,1973-05-29T03:04:00.294000,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06485,natural_impact,event:levent-06485,S14,MH2,1973-05-29T09:59:01.709906,1973-05-29T10:09:01.709906,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06485,natural_impact,event:levent-06485,S16,MHZ,1973-05-29T09:59:00.067585,1973-05-29T10:09:00.067585,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06507,natural_impact,event:levent-06507,S16,MH1,1973-06-01T22:36:53.365132,1973-06-01T22:46:53.365132,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06515,deep_moonquake_assigned,deep-family:A30,S15,MH1,1973-06-03T01:22:59.999698,1973-06-03T01:32:59.999698,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06522,natural_impact,event:levent-06522,S15,MH1,1973-06-05T02:36:00.055057,1973-06-05T02:46:00.055057,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06559,natural_impact,event:levent-06559,S12,MHZ,1973-06-18T01:40:00.471830,1973-06-18T01:50:00.471830,6.625,0.023144654088050314,primary-mh-v0.1
holdout_S15,train,event,levent-06559,natural_impact,event:levent-06559,S14,MH1,1973-06-18T01:40:00.503830,1973-06-18T01:50:00.503830,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06566,natural_impact,event:levent-06566,S12,MHZ,1973-06-20T15:58:01.805547,1973-06-20T16:08:01.805547,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06569,natural_impact,event:levent-06569,S12,MHZ,1973-06-22T06:40:00.881717,1973-06-22T06:50:00.881717,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06569,natural_impact,event:levent-06569,S14,MH1,1973-06-22T06:40:01.936491,1973-06-22T06:50:01.936491,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06569,natural_impact,event:levent-06569,S16,MHZ,1973-06-22T06:40:00.832717,1973-06-22T06:50:00.832717,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06612,deep_moonquake_assigned,deep-family:A42,S15,MHZ,1973-06-26T20:49:00.507528,1973-06-26T20:59:00.507528,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06620,natural_impact,event:levent-06620,S15,MHZ,1973-06-27T18:34:00.308887,1973-06-27T18:44:00.308887,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06623,deep_moonquake_assigned,deep-family:A40,S15,MHZ,1973-06-27T23:49:00.837189,1973-06-27T23:59:00.837189,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06640,deep_moonquake_assigned,deep-family:A30,S15,MHZ,1973-06-30T01:53:59.959113,1973-06-30T02:03:59.959113,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06641,deep_moonquake_assigned,deep-family:A15,S15,MH2,1973-06-30T03:47:00.336472,1973-06-30T03:57:00.336472,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06659,deep_moonquake_assigned,deep-family:A5,S12,MHZ,1973-07-03T03:54:00.117113,1973-07-03T04:04:00.117113,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06659,deep_moonquake_assigned,deep-family:A5,S14,MH1,1973-07-03T03:54:00.953660,1973-07-03T04:04:00.953660,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06659,deep_moonquake_assigned,deep-family:A5,S16,MH1,1973-07-03T03:53:53.671377,1973-07-03T04:03:53.671377,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06662,natural_impact,event:levent-06662,S15,MHZ,1973-07-03T18:13:00.320415,1973-07-03T18:23:00.320415,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06664,natural_impact,event:levent-06664,S15,MHZ,1973-07-04T02:44:00.122057,1973-07-04T02:54:00.122057,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06672,natural_impact,event:levent-06672,S14,MH1,1973-07-06T07:35:01.343132,1973-07-06T07:45:01.343132,6.625,0.008050314465408805,primary-mh-v0.1
holdout_S15,train,event,levent-06676,natural_impact,event:levent-06676,S14,MH1,1973-07-08T05:55:01.358019,1973-07-08T06:05:01.358019,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06714,deep_moonquake_assigned,deep-family:A203,S15,MH2,1973-07-13T07:41:01.495962,1973-07-13T07:51:01.495962,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06731,deep_moonquake_assigned,deep-family:A18,S15,MHZ,1973-07-16T21:55:04.506887,1973-07-16T22:05:04.506887,6.625,0.004025157232704402,primary-mh-v0.1
holdout_S15,test,event,levent-06735,natural_impact,event:levent-06735,S15,MH1,1973-07-17T09:56:02.323151,1973-07-17T10:06:02.323151,6.625,0.0057861635220125785,primary-mh-v0.1
holdout_S15,train,event,levent-06743,natural_impact,event:levent-06743,S12,MHZ,1973-07-20T08:16:00.949717,1973-07-20T08:26:00.949717,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06743,natural_impact,event:levent-06743,S14,MH1,1973-07-20T08:16:02.361264,1973-07-20T08:26:02.361264,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06752,deep_moonquake_assigned,deep-family:A258,S16,MH1,1973-07-22T10:06:01.654547,1973-07-22T10:16:01.654547,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06758,natural_impact,event:levent-06758,S12,MHZ,1973-07-23T01:12:00.183943,1973-07-23T01:22:00.183943,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06769,deep_moonquake_assigned,deep-family:A44,S15,MHZ,1973-07-23T21:48:00.580830,1973-07-23T21:58:00.580830,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06770,deep_moonquake_assigned,deep-family:A14,S15,MH2,1973-07-24T02:28:00.356057,1973-07-24T02:38:00.356057,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06780,natural_impact,event:levent-06780,S15,MHZ,1973-07-25T16:58:00.198113,1973-07-25T17:08:00.198113,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06785,deep_moonquake_assigned,deep-family:A40,S15,MH1,1973-07-26T06:43:00.020698,1973-07-26T06:53:00.020698,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06793,natural_impact,event:levent-06793,S12,MHZ,1973-07-28T00:49:59.860113,1973-07-28T00:59:59.860113,6.625,0.002012578616352201,primary-mh-v0.1
holdout_S15,train,event,levent-06793,natural_impact,event:levent-06793,S14,MH1,1973-07-28T00:49:59.933113,1973-07-28T00:59:59.933113,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06796,natural_impact,event:levent-06796,S12,MHZ,1973-07-28T11:37:59.860113,1973-07-28T11:47:59.860113,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06797,natural_impact,event:levent-06797,S15,MHZ,1973-07-29T00:52:59.913642,1973-07-29T01:02:59.913642,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06802,natural_impact,event:levent-06802,S12,MHZ,1973-07-29T23:28:59.469755,1973-07-29T23:38:59.469755,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06802,natural_impact,event:levent-06802,S14,MH1,1973-07-29T23:29:00.663302,1973-07-29T23:39:00.663302,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06803,natural_impact,event:levent-06803,S15,MH1,1973-07-30T05:36:00.006170,1973-07-30T05:46:00.006170,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06809,natural_impact,event:levent-06809,S16,MHZ,1973-07-31T09:53:01.547075,1973-07-31T10:03:01.547075,6.625,0.0005031446540880503,primary-mh-v0.1
holdout_S15,test,event,levent-06818,natural_impact,event:levent-06818,S15,MH2,1973-08-01T08:52:00.103057,1973-08-01T09:02:00.103057,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06840,deep_moonquake_assigned,deep-family:A73,S15,MH2,1973-08-05T22:52:00.444057,1973-08-05T23:02:00.444057,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06858,natural_impact,event:levent-06858,S15,MHZ,1973-08-08T17:17:03.426283,1973-08-08T17:27:03.426283,6.625,0.01559748427672956,primary-mh-v0.1
holdout_S15,test,event,levent-06864,deep_moonquake_assigned,deep-family:A203,S15,MHZ,1973-08-09T12:41:02.750623,1973-08-09T12:51:02.750623,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06865,natural_impact,event:levent-06865,S15,MHZ,1973-08-09T16:26:03.127981,1973-08-09T16:36:03.127981,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06869,natural_impact,event:levent-06869,S15,MHZ,1973-08-10T17:58:04.015642,1973-08-10T18:08:04.015642,6.625,0.0007547169811320754,primary-mh-v0.1
holdout_S15,test,event,levent-06879,deep_moonquake_assigned,deep-family:A21,S15,MHZ,1973-08-12T12:43:02.593566,1973-08-12T12:53:02.593566,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06910,natural_impact,event:levent-06910,S15,MHZ,1973-08-21T12:15:01.010132,1973-08-21T12:25:01.010132,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06913,deep_moonquake_assigned,deep-family:A20,S15,MH1,1973-08-23T22:27:00.638472,1973-08-23T22:37:00.638472,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06918,natural_impact,event:levent-06918,S16,MHZ,1973-08-25T02:43:00.558472,1973-08-25T02:53:00.558472,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06922,deep_moonquake_assigned,deep-family:A1,S15,MH1,1973-08-29T06:07:59.808170,1973-08-29T06:17:59.808170,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06923,natural_impact,event:levent-06923,S15,MH1,1973-08-29T15:31:00.336472,1973-08-29T15:41:00.336472,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06930,natural_impact,event:levent-06930,S14,MH1,1973-09-01T01:03:00.382358,1973-09-01T01:13:00.382358,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06938,natural_impact,event:levent-06938,S15,MH2,1973-09-01T12:55:59.991170,1973-09-01T13:05:59.991170,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-06947,deep_moonquake_assigned,deep-family:A57,S15,MH1,1973-09-02T08:38:00.114000,1973-09-02T08:48:00.114000,6.625,0.0007547169811320754,primary-mh-v0.1
holdout_S15,test,event,levent-06952,natural_impact,event:levent-06952,S15,MHZ,1973-09-03T08:23:00.175585,1973-09-03T08:33:00.175585,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06957,deep_moonquake_assigned,deep-family:A43,S12,MHZ,1973-09-04T06:41:59.573340,1973-09-04T06:51:59.573340,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-06957,deep_moonquake_assigned,deep-family:A43,S14,MH1,1973-09-04T06:42:01.248660,1973-09-04T06:52:01.248660,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07022,natural_impact,event:levent-07022,S15,MH1,1973-09-11T11:17:02.326736,1973-09-11T11:27:02.326736,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07027,natural_impact,event:levent-07027,S15,MH1,1973-09-12T09:11:01.699906,1973-09-12T09:21:01.699906,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07043,natural_impact,event:levent-07043,S14,MH1,1973-09-14T05:34:01.214547,1973-09-14T05:44:01.214547,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07073,natural_impact,event:levent-07073,S15,MHZ,1973-09-19T09:30:01.600434,1973-09-19T09:40:01.600434,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07075,deep_moonquake_assigned,deep-family:A20,S15,MHZ,1973-09-19T23:46:02.204208,1973-09-19T23:56:02.204208,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07085,natural_impact,event:levent-07085,S12,MHZ,1973-09-26T15:31:59.280283,1973-09-26T15:41:59.280283,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07085,natural_impact,event:levent-07085,S14,MH1,1973-09-26T15:32:02.531151,1973-09-26T15:42:02.531151,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07086,natural_impact,event:levent-07086,S15,MHZ,1973-09-26T20:46:00.302000,1973-09-26T20:56:00.302000,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07087,natural_impact,event:levent-07087,S15,MH1,1973-09-26T23:56:00.151057,1973-09-27T00:06:00.151057,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07095,deep_moonquake_assigned,deep-family:A1,S15,MHZ,1973-09-30T04:09:59.944113,1973-09-30T04:19:59.944113,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07117,natural_impact,event:levent-07117,S15,MHZ,1973-10-03T20:29:00.246178,1973-10-03T20:39:00.246178,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07150,natural_impact,event:levent-07150,S16,MH1,1973-10-07T16:08:03.417811,1973-10-07T16:18:03.417811,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07187,natural_impact,event:levent-07187,S15,MHZ,1973-10-10T02:59:00.878245,1973-10-10T03:09:00.878245,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07236,deep_moonquake_assigned,deep-family:A42,S15,MHZ,1973-10-13T09:22:01.880434,1973-10-13T09:32:01.880434,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07257,natural_impact,event:levent-07257,S15,MHZ,1973-10-21T05:29:59.870113,1973-10-21T05:39:59.870113,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07259,natural_impact,event:levent-07259,S12,MHZ,1973-10-22T08:02:59.904698,1973-10-22T08:12:59.904698,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07264,natural_impact,event:levent-07264,S15,MHZ,1973-10-24T10:32:00.326943,1973-10-24T10:42:00.326943,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07272,natural_impact,event:levent-07272,S15,MHZ,1973-10-27T11:11:00.214585,1973-10-27T11:21:00.214585,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07277,deep_moonquake_assigned,deep-family:A20,S15,MHZ,1973-10-29T08:05:59.915226,1973-10-29T08:15:59.915226,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07279,deep_moonquake_assigned,deep-family:A1,S15,MHZ,1973-10-30T00:57:59.958113,1973-10-30T01:07:59.958113,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07287,natural_impact,event:levent-07287,S15,MHZ,1973-11-01T08:26:00.086113,1973-11-01T08:36:00.086113,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07301,natural_impact,event:levent-07301,S14,MH1,1973-11-07T19:17:05.062604,1973-11-07T19:27:05.062604,6.625,0.00025157232704402514,primary-mh-v0.1
holdout_S15,train,event,levent-07336,natural_impact,event:levent-07336,S14,MH1,1973-11-20T20:58:03.891755,1973-11-20T21:08:03.891755,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07336,natural_impact,event:levent-07336,S16,MH1,1973-11-20T20:58:02.823981,1973-11-20T21:08:02.823981,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07337,natural_impact,event:levent-07337,S12,MHZ,1973-11-21T15:19:59.315396,1973-11-21T15:29:59.315396,6.625,0.009056603773584906,primary-mh-v0.1
holdout_S15,train,event,levent-07337,natural_impact,event:levent-07337,S14,MH1,1973-11-21T15:20:03.024038,1973-11-21T15:30:03.024038,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07338,natural_impact,event:levent-07338,S12,MHZ,1973-11-22T13:54:59.413925,1973-11-22T14:04:59.413925,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07338,natural_impact,event:levent-07338,S14,MH1,1973-11-22T13:55:02.292792,1973-11-22T14:05:02.292792,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07348,natural_impact,event:levent-07348,S15,MHZ,1973-11-25T03:00:00.278057,1973-11-25T03:10:00.278057,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07351,deep_moonquake_assigned,deep-family:A1,S15,MHZ,1973-11-26T02:31:59.738170,1973-11-26T02:41:59.738170,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07360,natural_impact,event:levent-07360,S12,MHZ,1973-11-29T17:30:59.090392,1973-11-29T17:40:59.090392,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07360,natural_impact,event:levent-07360,S14,MH1,1973-11-29T17:31:03.261340,1973-11-29T17:41:03.261340,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07364,natural_impact,event:levent-07364,S14,MH1,1973-11-30T23:55:04.421887,1973-12-01T00:05:04.421887,6.625,0.007044025157232704,primary-mh-v0.1
holdout_S15,train,event,levent-07368,natural_impact,event:levent-07368,S14,MH1,1973-12-01T16:22:03.086868,1973-12-01T16:32:03.086868,6.625,0.010566037735849057,primary-mh-v0.1
holdout_S15,test,event,levent-07407,deep_moonquake_assigned,deep-family:A42,S15,MHZ,1973-12-06T19:57:04.072057,1973-12-06T20:07:04.072057,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07417,deep_moonquake_assigned,deep-family:A40,S15,MH2,1973-12-08T23:06:05.000302,1973-12-08T23:16:05.000302,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07429,natural_impact,event:levent-07429,S15,MH1,1973-12-10T22:06:04.419415,1973-12-10T22:16:04.419415,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07435,natural_impact,event:levent-07435,S14,MH1,1973-12-14T21:18:05.073189,1973-12-14T21:28:05.073189,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07443,natural_impact,event:levent-07443,S14,MH1,1973-12-18T21:05:05.725491,1973-12-18T21:15:05.725491,6.625,0.0,primary-mh-v0.1
holdout_S15,train,event,levent-07443,natural_impact,event:levent-07443,S16,MHZ,1973-12-18T21:05:03.057396,1973-12-18T21:15:03.057396,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07480,natural_impact,event:levent-07480,S15,MHZ,1973-12-23T21:32:00.353057,1973-12-23T21:42:00.353057,6.625,0.0,primary-mh-v0.1
holdout_S15,test,event,levent-07484,natural_impact,event:levent-07484,S15,MHZ,1973-12-24T10:02:59.794698,1973-12-24T10:12:59.794698,6.625,0.0022641509433962265,primary-mh-v0.1
holdout_S15,test,event,levent-07487,deep_moonquake_assigned,deep-family:A33,S15,MH1,1973-12-25T15:13:59.871113,1973-12-25T15:23:59.871113,6.625,0.0,primary-mh-v0.1
